dd_version,champion_key,champion_id,champion_name,voiceover_set,skin,section,quote,fandom_page,runeterra_region,region_notes
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Superstar,First Move,I've practiced this choreography a million times. I can't disappoint Kai'Sa. I won't!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Superstar,First Move,Evelynn will kill me if I screw this up. So let's sparkle and win!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Superstar,First Move,Gonna earn my custom mic just like Akali.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Moving,Everything has beauty. You just need to know where to listen.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Moving,People haven't always been there for me. But music has.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Moving,My truth is my melody.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Moving,"Delightful emotions all around me. Each one, a note!",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Moving,I like my songs salty and sweet.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Moving,Too bad I couldn't bring my cat Bao. He would love dancing in the grass.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Moving,Can't stand still when the beat's kicking!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Moving,"Ah, sunlight! Don't get much of that in the studio.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Moving,What a magical place. I'm bound to find inspiration.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Moving,I never walk alone. Hearts beat with me.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Moving,My fans are the reason I sing.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Moving,I once saw dancers jumping and popping at the same time. So cool!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Moving,It's not stage control. It's stage presence.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Moving,Genres don't hold me back.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Moving,Life's not about surviving in the storm. It's about dancing in the rain!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Moving,Singing in over twenty languages. Scary and exciting.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Moving,"When the Lunar New Year comes around, I'm inviting everyone to perform.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Moving,Words make me think. Songs make me feel.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Moving,Don't compare yourself to other artists. Connect!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Moving,"Someday, I wanna fly in the water... like a little manta.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Moving,"After every show, I go where music meets the ocean.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Moving,"Where words fail, melodies sing!",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Moving,"Built this stage myself. Cute, huh?",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Moving,Don't fall don't fall don't fall.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Rising Star,Moving,"Don't trip, don't trip, don't trip...",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Rising Star,Moving,Take it one song at a time.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Superstar,Moving,I felt the rush. And now I wear the crown!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Long Move,"Don't worry, starry eyes. Look up towards the sky, see yourself, and shine.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Long Move,"Little voices, never fear. Around the corner is your big premiere.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Long Move,"Toes in the sand by the setting sun. I saw you, wide eyes, soft hair, and my heart was done.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Long Move,She's just a girl with a dream but nothing is as simple as it seems. A sketch on crumpled paper. Will she find her happy later?,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Long Move,Every bad day makes a very good story. Every good story makes my songs less boring!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Long Move,Reach higher. Take that heart off the shelf. You gotta love yourself before anybody else.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Long Move,"Rumors hurt more than sticks or stones. The words you say hit like bricks on bones. But like Maya and the tides, still I rise.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Long Move,"Dark nights pass into early mornings. wake up and smile, surely adoring. The world is ready to welcome you.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Long Move,"Look into a mirror, see a miraculous view. There's no miracle here, without the miracle of you.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Long Move,Dad always said no shoes in the house. I wonder if shoes on stage are okay?,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Long Move,I love it when music sounds like rain. Is that weird?,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Long Move,There's a song in every corner. Just gotta listen!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Long Move,So many cute critters! All singing a different tune!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Long Move,"After high school, I wasn't sure what to do. Music kept me going!",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Rising Star,Long Move,Can't believe my social media blew up! I always rated it 'T' for terrible.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Rising Star,Long Move,How does K/DA dance so well? Body rolls are the worst!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Rising Star,Long Move,"One time, I rehearsed after eating a stinky tofu. It, uh... didn't go well.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Rising Star,Long Move,Does anyone else set a timer for when they should go to bed? Just me?,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Rising Star,Long Move,I painted all my cover art. It's a hobby of mine!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Superstar,Long Move,I can't decide who to stan. K/DA are all queens to me.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Superstar,Long Move,The hardest part about performing with K/DA isn't the pressure. It's the dancing.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Superstar,Long Move,"Our music video took days to shoot, but it felt like years. Still, I wouldn't have changed a thing!",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Superstar,Long Move,"Wonder if that third guy from the left ever came here... oh, wait, I need to focus!",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,First Encounter,Let's go mantis shrimp!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,First Encounter,"Wow, Sona! Your sound is beautiful. Could you produce my next song?",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Superstar,First Encounter,"Hey, Ahri! Take a look and recognize a queen.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Superstar,First Encounter,"Akali, I'm always on fire... so don't get burned!",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Superstar,First Encounter,"Evelynn, what's higher than the top? That's me.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Superstar,First Encounter,"Kai'Sa, you're cool, but I'm cold.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Superstar,First Encounter,"You ain't bringing me down, down, down, down, down, down.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,First Encounter,No way! Are you really K/DA?! The real K/DA?!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Rising Star,First Encounter,I'd love to have a classic look like yours one day!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Rising Star,First Encounter,"I love, love your latest track! Do you think we should sing together one day?",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,First Encounter,Oh my gosh! How many yordles did you kill with one song?,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,First Encounter,Your best looks like my worst!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Taunt,Here's me dropping the proverbial mic.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Taunt,"You're not very nice, are you?",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Taunt,K/DA taught me this trick. Take that!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Taunt,Someone's salty. Let me give some sweet to go with that.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Joke,I learned this kickflip from my favorite video game!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Joke,Bet you didn't know I could pull this off!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Joke,I'm not just a singer. I'm also a stunt woman.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Joke,Tell it again! You really oughta give comedy a go!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Dance,Your moves are so rad! Can you teach me sometime?,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Attacking,Feel the rush!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Attacking,La-ta-boom!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Attacking,"Oooh, I'm here to win!",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Attacking,Hide and seek!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Attacking,On a wave now!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Attacking,Know I got it!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Attacking,Way out!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Attacking,Like I'm floating!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Attacking,Never weighed down!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Attacking,Giving it all!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Attacking,"If you're ready, let's go!",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Attacking,Turn up the bass!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Attacking,Peekaboo!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Attacking,Like sour candy!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Attacking,Let's cut to the feeling!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Attacking,Don't start now!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Attacking,Ai-ya. Nothing to say.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Attacking,You're so done!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Attacking,Hear my freestyle!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Attacking,"Wrong note, wrong key!",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,Attacking,Bye bye!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
