dd_version,champion_key,champion_id,champion_name,champion_region,effective_region,voiceover_set,resolved_skin_name,resolved_skinline_name,skin_universe,section,quote
16.7.1,901,Smolder,Smolder,,,Classic,,,,Using {{ai|Achooo!|Smolder}},Did it!
16.7.1,901,Smolder,Smolder,,,Classic,,,,Using {{ai|Achooo!|Smolder}},Hoho!
16.7.1,901,Smolder,Smolder,,,Classic,,,,Using {{ai|Achooo!|Smolder}},Ugh! Soot in my snoot again!
16.7.1,901,Smolder,Smolder,,,Classic,,,,Using {{ai|Achooo!|Smolder}},My nose is all bleh.
16.7.1,901,Smolder,Smolder,,,Classic,,,,Using {{ai|Achooo!|Smolder}},"Phew, that's better."
16.7.1,901,Smolder,Smolder,,,Classic,,,,Using {{ai|Achooo!|Smolder}},Bleh.
16.7.1,901,Smolder,Smolder,,,Classic,,,,Using {{ai|MMOOOMMMM!|Smolder}},"Hohoho, you're in trouble!"
16.7.1,901,Smolder,Smolder,,,Classic,,,,Using {{ai|MMOOOMMMM!|Smolder}},She's here!
16.7.1,901,Smolder,Smolder,,,Classic,,,,Using {{ai|MMOOOMMMM!|Smolder}},Moooom!
16.7.1,901,Smolder,Smolder,,,Classic,,,,Using {{ai|MMOOOMMMM!|Smolder}},They were '''mean'''!
16.7.1,901,Smolder,Smolder,,,Classic,,,,Using {{ai|MMOOOMMMM!|Smolder}},"Whoa, did you see '''that'''?!"
16.7.1,901,Smolder,Smolder,,,Classic,,,,Using {{ai|MMOOOMMMM!|Smolder}},'''Yeeeah'''!
16.7.1,901,Smolder,Smolder,,,Classic,,,,Using {{ai|MMOOOMMMM!|Smolder}},'''Yeah'''!
16.7.1,901,Smolder,Smolder,,,Classic,,,,Using {{ai|MMOOOMMMM!|Smolder}},Dumb '''bullfrog'''!
16.7.1,901,Smolder,Smolder,,,Classic,,,,Using {{ai|MMOOOMMMM!|Smolder}},"Argh, next time...!"
16.7.1,901,Smolder,Smolder,,,Classic,,,,Kills and Objectives,'''ROAR'''!
16.7.1,901,Smolder,Smolder,,,Classic,,,,Kills and Objectives,Sorry 'bout that.
16.7.1,901,Smolder,Smolder,,,Classic,,,,Kills and Objectives,"Ohoho, yeah! Did you see that, mom? I '''smoked 'em'''!"
16.7.1,901,Smolder,Smolder,,,Classic,,,,Kills and Objectives,Their mom shoulda taught 'em not to pick fights they can't win!
16.7.1,901,Smolder,Smolder,,,Classic,,,,Kills and Objectives,I hope you weren't nice. Then I'd feel bad!
16.7.1,901,Smolder,Smolder,,,Classic,,,,Kills and Objectives,"If I can't eat 'em, then why do they gotta smell so good?!"
16.7.1,901,Smolder,Smolder,,,Classic,,,,Kills and Objectives,Whoa! I thought he'd be a lot tougher!
16.7.1,901,Smolder,Smolder,,,Classic,,,,Kills and Objectives,Can ghosts even die?
16.7.1,901,Smolder,Smolder,,,Classic,,,,Kills and Objectives,I'm going...
16.7.1,901,Smolder,Smolder,,,Classic,,,,Kills and Objectives,Shyvana! Why'd you have to be so mean?
16.7.1,901,Smolder,Smolder,,,Classic,,,,Kills and Objectives,"Hey, mom, check out his crown!"
16.7.1,901,Smolder,Smolder,,,Classic,,,,Kills and Objectives,"Woah, you sure don't like him."
16.7.1,901,Smolder,Smolder,,,Classic,,,,Kills and Objectives,"Check it out, mom! They're, like, creature people."
16.7.1,901,Smolder,Smolder,,,Classic,,,,Kills and Objectives,"Aww, I don't like hurting the little cute ones."
16.7.1,901,Smolder,Smolder,,,Classic,,,,Kills and Objectives,"Go, Smolder~! Go, Smolder~!"
16.7.1,901,Smolder,Smolder,,,Classic,,,,Kills and Objectives,"Oooh, ahhh! '''Mwahahahahahaha, FOOLISH MORTALS!''' ...Hey, where'd everybody go?"
16.7.1,901,Smolder,Smolder,,,Classic,,,,Kills and Objectives,I-I '''swear''' it was like that when I found it...!
16.7.1,901,Smolder,Smolder,,,Classic,,,,Kills and Objectives,What a nifty pile of rocks.
16.7.1,901,Smolder,Smolder,,,Classic,,,,Kills and Objectives,"Aah! Oh, no! Not our fortress! Aw, no!"
16.7.1,901,Smolder,Smolder,,,Classic,,,,Kills and Objectives,"Yay, it stopped!"
16.7.1,901,Smolder,Smolder,,,Classic,,,,Kills and Objectives,Guess you didn't pay attention in dragon practice!
16.7.1,901,Smolder,Smolder,,,Classic,,,,Kills and Objectives,Who's the best dragon? '''I'm''' the best dragon!
16.7.1,901,Smolder,Smolder,,,Classic,,,,Kills and Objectives,Blegh! Burning void goo.
16.7.1,901,Smolder,Smolder,,,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,"Can I get something? Pretty, pretty please!"
16.7.1,901,Smolder,Smolder,,,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,Look at all this stuff and things!
16.7.1,901,Smolder,Smolder,,,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,I want one of those!
16.7.1,901,Smolder,Smolder,,,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,I was '''just''' looking!
16.7.1,901,Smolder,Smolder,,,Classic,,,,Other Gameplay,"Aww, I '''like''' you!"
16.7.1,901,Smolder,Smolder,,,Classic,,,,Other Gameplay,Are we best friends now?
16.7.1,901,Smolder,Smolder,,,Classic,,,,Other Gameplay,Nice!
16.7.1,901,Smolder,Smolder,,,Classic,,,,Other Gameplay,"Oh, yeah, right... 'Thank you!'"
16.7.1,901,Smolder,Smolder,,,Classic,,,,],Need a little help!
16.7.1,901,Smolder,Smolder,,,Classic,,,,],Heads up!
16.7.1,901,Smolder,Smolder,,,Classic,,,,],A hide-and-seek champion!
16.7.1,901,Smolder,Smolder,,,Classic,,,,],"Have no fear, Smolder is near!"
16.7.1,901,Smolder,Smolder,,,Classic,,,,{{si|Recall}},"Aw, but I'm not done yet!"
16.7.1,901,Smolder,Smolder,,,Classic,,,,{{si|Recall}},I'm-
16.7.1,901,Smolder,Smolder,,,Classic,,,,{{si|Recall}},Sleepy...
16.7.1,901,Smolder,Smolder,,,Classic,,,,{{si|Recall}},Errands? I hate errands.
16.7.1,901,Smolder,Smolder,,,Classic,,,,{{si|Recall}},"Okay, but you promise we'll be right back."
16.7.1,901,Smolder,Smolder,,,Classic,,,,{{si|Recall}},"Oh, boy! Dinner's ready!"
16.7.1,901,Smolder,Smolder,,,Classic,,,,Death,Oww...!
16.7.1,901,Smolder,Smolder,,,Classic,,,,Death,Mommy...
16.7.1,901,Smolder,Smolder,,,Classic,,,,Death,Help...
16.7.1,901,Smolder,Smolder,,,Classic,,,,Death,I don't feel so good...
16.7.1,901,Smolder,Smolder,,,Classic,,,,Death,At least I didn't end up in a tree again!
16.7.1,901,Smolder,Smolder,,,Classic,,,,Death,They'd better not be having '''too''' much fun without me...
16.7.1,901,Smolder,Smolder,,,Classic,,,,Death,(Exasperated) Finally!
16.7.1,901,Smolder,Smolder,,,Classic,,,,Death,"Aww, I've gotta work on my landing."
16.7.1,901,Smolder,Smolder,,,Classic,,,,Death,This is gonna be fun!
16.7.1,901,Smolder,Smolder,,,Classic,,,,Death,"I dreamed that I was chasing bugs and rolled down a hill, but then the bugs were a city, and, well, I squished it!"
16.7.1,901,Smolder,Smolder,,,Classic,,,,Death,"Okay, okay, I'm up."
16.7.1,901,Smolder,Smolder,,,Classic,,,,Death,"Mom, stop, you're embarrassing me!"
16.7.1,901,Smolder,Smolder,,,Classic,,,,Trivia,Dumb bullfrog!
16.7.1,901,Smolder,Smolder,,,Classic,,,,Trivia,"Have no fear, Smolder is near!"
16.7.1,901,Smolder,Smolder,,,Classic,,,,Trivia,"Have no fear, (X character) is here!"
16.7.1,901,Smolder,Smolder,,,Classic,,,,Trivia,"Well, my mom works for [[Riot]], and she's gonna ban you."
16.7.1,901,Smolder,Smolder,,,Classic,,,,Trivia,Mom. Mom. Mooom!
16.7.1,901,Smolder,Smolder,,,Classic,,,,Trivia,Hi!
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Champion Select,What masterpiece shall we play today?
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,] Responses,... :)
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,] Responses,GG!
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,] Responses,... :(
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Trivia,Adagio
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Trivia,Andante
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Trivia,Allegro
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Trivia,Allegrissimo
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Trivia,allegro
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Trivia,"Brioso, brioso!"
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Trivia,"Sforzando}} = play with additional stress/prominence, meaning"
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Trivia,Ostinato
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Trivia,Crescendo
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Trivia,Finish Him/Her
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Trivia,"When fields lie calm, and wind stands still. Run home."
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Trivia,"From my mind, to yours"
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,First Move,Haha. I can never shake the nerves before a big performance.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,First Move,I never could refuse an empty stage. Not even this one.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,First Move,Curtains up. I'm ready.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Moving,A wrong note is just...a happy little accident.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Moving,Hear and feel everything
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Moving,I find inspiration in every smile and every tear.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Moving,The joy of an audience is always worth it.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Moving,Life is a beautiful ballad.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Moving,"Hmm, which arrangement suits the mood?"
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Moving,"Emotion, love, those are the real instruments!"
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Moving,The symphony never ends.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Moving,Art is something everyone can share.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Moving,The tempo changes and so do we.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Moving,My music is my voice.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Moving,Stir the music of the heart.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Moving,"I'll play any stage once. Some, just the once."
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Moving,A melody to guide us home.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Moving,"King or commoner, everyone loves a show."
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Moving,The right song can soothe the soul of a nation.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Moving,Never be afraid to listen.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Moving,The rhythm connects us all.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Moving,Practice makes perfect.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Moving,A true masterpiece should celebrate living.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Long Move,"The world is cruel. Until that changes, I'll never stop playing."
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Long Move,Magic is like a song. It's woven into everything. Waiting.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Long Move,This is no ordinary instrument. More like an old friend.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Long Move,My music warms old souls and soothes hardened hearts. It is my greatest joy.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Long Move,Mastery is the first step. The rest is what you do with it.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Long Move,"Art bridges the gaps between people. Governments, not so much."
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Long Move,"Strings move, and people dance in time with the memories."
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Long Move,"Demacia is my home, but I will never forget Ionia."
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,First Encounter,Am I supposed to know this person? Is he a... fan?
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,First Encounter,"Fiddlesticks? But the songs, they can't be real."
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,First Encounter,Is that Irelia? I haven't seen her since the restoration.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,First Encounter,Why won't Jarvan act? All it would take is a single decree.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,First Encounter,A Crownguard '''and''' a mage? Wouldn't want to be her.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,First Encounter,And where has Ryze been? Hunting for more world ending relics?
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,First Encounter,Oh. Is the grand general a fan?
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,First Encounter,Sylas? He hasn't changed. And my answer is still no.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,First Encounter,It's good to see Taric hasn't changed. And bad. It's both.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,First Encounter,There's so much pain in Xin Zhao's heart. Why?
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Taunt,Huh. Sounds like a personal problem.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Joke,Just keep smiling and... Maybe they'll go away.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Attacking,Dissonance.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Attacking,Adagio.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Attacking,An aggressive movement!
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Attacking,A symphony of justice.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Attacking,Back off.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Attacking,Keep your voice down!
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Attacking,With perfect tempo.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Attacking,You've struck a bad chord.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Attacking,Here's your show.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Attacking,Order through music.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Attacking,Someone's feeling it.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Attacking,Right on queue.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Attacking,Two hearts in three-four time.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Attacking,Don't make me get off stage.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Attacking,I'll help you find your seat.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Attacking,If you insist.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Attacking,"Brioso, brioso!"
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Attacking,A sublime duet.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Attacking,Wrong key!
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Attacking,We've got a heckler.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Attacking,Your pitch is off.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Attacking,I'm not looking for notes.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Attacking,The fanfare ascends.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Attacking,"Quiet, please!"
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Attacking,Delicately.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Attacking,Allegrissimo.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Attacking,Harmoniously.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Hymn of Valor|Sona}},Ostinato!
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Hymn of Valor|Sona}},Sforzando!
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Hymn of Valor|Sona}},Again!
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Hymn of Valor|Sona}},Open it up!
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Hymn of Valor|Sona}},Dynamic.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Hymn of Valor|Sona}},Feel it!
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Hymn of Valor|Sona}},Sempre.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Hymn of Valor|Sona}},Fortissimo.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Aria of Perseverance|Sona}},A duet.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Aria of Perseverance|Sona}},In unison.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Aria of Perseverance|Sona}},You're doing fine.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Aria of Perseverance|Sona}},I've got you.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Aria of Perseverance|Sona}},Play on.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Aria of Perseverance|Sona}},Everything in harmony.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Aria of Perseverance|Sona}},"Encore, encore!"
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Song of Celerity|Sona}},Double time!
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Song of Celerity|Sona}},Triple time!
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Song of Celerity|Sona}},Step lively.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Song of Celerity|Sona}},Hold that note.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Song of Celerity|Sona}},Allegro.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Song of Celerity|Sona}},Pick up the pace!
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Song of Celerity|Sona}},Accelerated movement.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Crescendo|Sona}},Requiem.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Crescendo|Sona}},Crescendo!
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Crescendo|Sona}},Elegy!
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Crescendo|Sona}},Finale!
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Crescendo|Sona}},Symphony!
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Using {{ai|Crescendo|Sona}},Andante!
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Kills and Objectives,Ugh. That wasn't part of the show.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Kills and Objectives,"Oh, they'll be fine."
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Kills and Objectives,Just an intermission I hope.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Kills and Objectives,"Ugh, hecklers."
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Kills and Objectives,Everyone's a critic.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Kills and Objectives,"When fields lie calm, and wind stands still. Run home."
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Kills and Objectives,"Sorry Garen, but I can't help if I'm locked up."
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Kills and Objectives,I don't think Ionia will be rushing to invite me back.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Kills and Objectives,A single decree and he just wouldn't do it.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Kills and Objectives,Did he want four autographs? I don't understand.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Kills and Objectives,"Don't worry Lux. One day, our kind will be free."
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Kills and Objectives,"Those artifacts can't really end the world Ryze, right?"
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Kills and Objectives,Good. Mages have enough problems without you Sylas.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Kills and Objectives,Get up Taric. You're chewing the scenery.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Kills and Objectives,We're both a long way from home Xin Zhao. Rest easy.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Other Gameplay,Accurate like a metronome.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Other Gameplay,Every note is important.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Other Gameplay,Keep and eye out for music snobs.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Other Gameplay,Just setting up before the next song.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Other Gameplay,It's like a little usher.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Other Gameplay,You look out for me and I'll look out for you.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Other Gameplay,Remember to wait for your cue.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Death,Oops. Lost myself for a minute.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Death,A surprise encore? If they insist.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Death,Once more with feeling.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,First Move,Geist unit activated. Designation: Sona. Hear my thoughts.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,First Move,Establishing mental link. My name is Sona. I fight to end this war.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,First Move,Can you hear my voice? I am Sona. Your mind is now open to me.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,First Move,We are the future of War. We are PsyOps.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,First Move,The Black Rose Group is here. They must be stopped at all costs.
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Moving,Hands reaching out... From other minds...
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Moving,Discarnate entities... Memories given shape...
16.7.1,37,Sona,Sona,Demacia,Demacia,Classic,,,,Moving,My perception is unbound.
